date,ayanamsa,sun_declination,equation_of_time,sun_long,sun_speed,moon_long,moon_speed,mars_long,mars_speed,mercury_long,mercury_speed,jupiter_long,jupiter_speed,venus_long,venus_speed,saturn_long,saturn_speed,uranus_long,uranus_speed,neptune_long,neptune_speed,pluto_long,pluto_speed,rahu_long,rahu_speed,ketu_long,ketu_speed
2024-01-01,24.1924,-23.0191,-3.29,280.5485,1.0190,161.9070,11.8138,267.6792,0.7418,262.2120,-0.0989,35.5844,0.0048,243.2205,1.2165,333.2880,0.0890,49.3731,-0.0215,355.0834,0.0148,299.3731,0.0311,21.0339,-0.0763,201.0339,-0.0763
2024-01-02,24.1924,-22.9347,-3.76,281.5676,1.0191,173.7085,11.8027,268.4214,0.7426,262.1915,0.0560,35.5909,0.0083,244.4374,1.2175,333.3775,0.0901,49.3519,-0.0208,355.0985,0.0154,299.4043,0.0312,20.9791,-0.0355,200.9791,-0.0355
2024-01-03,24.1924,-22.8427,-4.22,282.5867,1.0192,185.5412,11.8777,269.1643,0.7433,262.3201,0.1992,35.6009,0.0117,245.6554,1.2184,333.4682,0.0912,49.3315,-0.0200,355.1141,0.0159,299.4356,0.0314,20.9581,-0.0090,200.9581,-0.0090
2024-01-04,24.1925,-22.7431,-4.68,283.6060,1.0193,197.4949,12.0452,269.9080,0.7441,262.5859,0.3304,35.6143,0.0152,246.8742,1.2193,333.5600,0.0923,49.3119,-0.0193,355.1303,0.0164,299.4670,0.0315,20.9556,0.0008,200.9556,0.0008
2024-01-05,24.1925,-22.6359,-5.13,284.6253,1.0193,209.6628,12.3059,270.6524,0.7448,262.9769,0.4495,35.6313,0.0186,248.0940,1.2202,333.6529,0.0934,49.2930,-0.0185,355.1470,0.0170,299.4986,0.0316,20.9530,-0.0098,200.9530,-0.0098
2024-01-06,24.1926,-22.5213,-5.58,285.6447,1.0194,222.1354,12.6525,271.3977,0.7456,263.4811,0.5570,35.6516,0.0221,249.3146,1.2210,333.7469,0.0945,49.2749,-0.0177,355.1643,0.0175,299.5303,0.0318,20.9296,-0.0398,200.9296,-0.0398
2024-01-07,24.1926,-22.3993,-6.02,286.6641,1.0195,234.9910,13.0680,272.1436,0.7463,264.0873,0.6536,35.6754,0.0255,250.5361,1.2218,333.8419,0.0955,49.2577,-0.0169,355.1820,0.0181,299.5621,0.0319,20.8692,-0.0824,200.8692,-0.0824
2024-01-08,24.1926,-22.2698,-6.45,287.6836,1.0195,248.2849,13.5234,272.8903,0.7471,264.7850,0.7402,35.7027,0.0290,251.7583,1.2226,333.9379,0.0966,49.2412,-0.0160,355.2004,0.0186,299.5941,0.0320,20.7630,-0.1304,200.7630,-0.1304
2024-01-09,24.1927,-22.1331,-6.87,288.7031,1.0195,262.0374,13.9777,273.6378,0.7478,265.5646,0.8176,35.7334,0.0324,252.9813,1.2234,334.0350,0.0976,49.2256,-0.0152,355.2192,0.0191,299.6261,0.0321,20.6095,-0.1749,200.6095,-0.1749
2024-01-10,24.1927,-21.9891,-7.28,289.7226,1.0195,276.2233,14.3814,274.3860,0.7485,266.4174,0.8867,35.7675,0.0358,254.2050,1.2240,334.1330,0.0985,49.2108,-0.0144,355.2386,0.0196,299.6583,0.0322,20.4188,-0.2025,200.4188,-0.2025
2024-01-11,24.1927,-21.8380,-7.69,290.7421,1.0194,290.7669,14.6856,275.1348,0.7492,267.3355,0.9484,35.8050,0.0392,255.4293,1.2247,334.2321,0.0995,49.1968,-0.0136,355.2585,0.0201,299.6905,0.0323,20.2128,-0.2053,200.2128,-0.2053
2024-01-12,24.1928,-21.6798,-8.08,291.7615,1.0193,305.5488,14.8535,275.8843,0.7498,268.3121,1.0036,35.8459,0.0425,256.6543,1.2252,334.3320,0.1004,49.1836,-0.0127,355.2789,0.0206,299.7228,0.0323,20.0147,-0.1881,200.0147,-0.1881
2024-01-13,24.1928,-21.5145,-8.46,292.7807,1.0192,320.4235,14.8712,276.6345,0.7505,269.3409,1.0530,35.8901,0.0459,257.8798,1.2258,334.4329,0.1013,49.1713,-0.0119,355.2998,0.0211,299.7552,0.0324,19.8409,-0.1573,199.8409,-0.1573
2024-01-14,24.1929,-21.3423,-8.84,293.7998,1.0190,335.2452,14.7516,277.3853,0.7511,270.4164,1.0973,35.9376,0.0492,259.1059,1.2263,334.5347,0.1022,49.1598,-0.0111,355.3211,0.0216,299.7875,0.0324,19.7045,-0.1134,199.7045,-0.1134
2024-01-15,24.1929,-21.1633,-9.20,294.8187,1.0188,349.8921,14.5284,278.1367,0.7517,271.5340,1.1371,35.9885,0.0525,260.3325,1.2268,334.6373,0.1030,49.1491,-0.0103,355.3429,0.0221,299.8199,0.0324,19.6167,-0.0621,199.6167,-0.0621
2024-01-16,24.1929,-20.9775,-9.55,295.8374,1.0186,4.2818,14.2445,278.8888,0.7523,272.6894,1.1731,36.0426,0.0558,261.5595,1.2273,334.7407,0.1039,49.1393,-0.0094,355.3652,0.0225,299.8524,0.0325,19.5771,-0.0202,199.5771,-0.0202
2024-01-17,24.1930,-20.7851,-9.89,296.8559,1.0184,18.3744,13.9399,279.6414,0.7530,273.8790,1.2055,36.1000,0.0590,262.7871,1.2278,334.8451,0.1047,49.1303,-0.0085,355.3880,0.0230,299.8849,0.0325,19.5688,-0.0006,199.5688,-0.0006
2024-01-18,24.1930,-20.5860,-10.22,297.8741,1.0182,32.1649,13.6444,280.3947,0.7536,275.0995,1.2351,36.1606,0.0622,264.0151,1.2283,334.9502,0.1056,49.1222,-0.0077,355.4112,0.0235,299.9174,0.0325,19.5683,-0.0038,199.5683,-0.0038
2024-01-19,24.1931,-20.3805,-10.53,298.8922,1.0179,45.6720,13.3749,281.1486,0.7542,276.3483,1.2620,36.2244,0.0654,265.2436,1.2287,335.0562,0.1064,49.1149,-0.0068,355.4350,0.0240,299.9499,0.0325,19.5548,-0.0265,199.5548,-0.0265
2024-01-20,24.1931,-20.1686,-10.84,299.9100,1.0177,58.9253,13.1369,281.9032,0.7549,277.6228,1.2866,36.2915,0.0686,266.4726,1.2292,335.1629,0.1071,49.1086,-0.0059,355.4592,0.0244,299.9824,0.0325,19.5093,-0.0676,199.5093,-0.0676
2024-01-21,24.1931,-19.9504,-11.13,300.9276,1.0175,71.9554,12.9277,282.6583,0.7555,278.9209,1.3094,36.3617,0.0718,267.7020,1.2297,335.2704,0.1079,49.1031,-0.0050,355.4838,0.0249,300.0150,0.0325,19.4150,-0.1224,199.4150,-0.1224
2024-01-22,24.1932,-19.7260,-11.40,301.9450,1.0172,84.7878,12.7401,283.4141,0.7561,280.2409,1.3304,36.4350,0.0749,268.9319,1.2301,335.3787,0.1086,49.0985,-0.0042,355.5089,0.0253,300.0475,0.0325,19.2648,-0.1761,199.2648,-0.1761
2024-01-23,24.1932,-19.4955,-11.67,302.9621,1.0170,97.4400,12.5660,284.1705,0.7567,281.5812,1.3499,36.5114,0.0779,270.1622,1.2305,335.4877,0.1093,49.0948,-0.0033,355.5344,0.0258,300.0800,0.0325,19.0687,-0.2123,199.0687,-0.2123
2024-01-24,24.1932,-19.2591,-11.92,303.9790,1.0168,109.9223,12.3997,284.9275,0.7573,282.9403,1.3682,36.5908,0.0810,271.3929,1.2309,335.5973,0.1100,49.0919,-0.0024,355.5604,0.0262,300.1126,0.0325,18.8480,-0.2254,198.8480,-0.2254
2024-01-25,24.1933,-19.0167,-12.16,304.9956,1.0165,122.2413,12.2395,285.6851,0.7579,284.3172,1.3854,36.6733,0.0840,272.6241,1.2313,335.7077,0.1107,49.0899,-0.0016,355.5868,0.0266,300.1450,0.0325,18.6233,-0.2219,198.6233,-0.2219
2024-01-26,24.1933,-18.7686,-12.38,306.0120,1.0163,134.4044,12.0888,286.4433,0.7585,285.7108,1.4017,36.7587,0.0869,273.8556,1.2317,335.8187,0.1113,49.0888,-0.0007,355.6136,0.0270,300.1775,0.0324,18.4076,-0.2077,198.4076,-0.2077
2024-01-27,24.1934,-18.5148,-12.59,307.0282,1.0161,146.4248,11.9559,287.2021,0.7591,287.1203,1.4172,36.8471,0.0899,275.0876,1.2321,335.9303,0.1120,49.0885,0.0002,355.6408,0.0274,300.2098,0.0323,18.2124,-0.1800,198.2124,-0.1800
2024-01-28,24.1934,-18.2553,-12.79,308.0442,1.0158,158.3260,11.8526,287.9615,0.7597,288.5449,1.4321,36.9384,0.0928,276.3199,1.2325,336.0426,0.1126,49.0891,0.0010,355.6684,0.0278,300.2421,0.0323,18.0529,-0.1368,198.0529,-0.1368
2024-01-29,24.1934,-17.9904,-12.97,309.0599,1.0156,170.1444,11.7926,288.7215,0.7603,289.9842,1.4464,37.0326,0.0957,277.5526,1.2329,336.1555,0.1132,49.0905,0.0019,355.6963,0.0282,300.2744,0.0322,17.9413,-0.0863,197.9413,-0.0863
2024-01-30,24.1935,-17.7202,-13.14,310.0754,1.0154,181.9305,11.7903,289.4821,0.7609,291.4376,1.4603,37.1297,0.0985,278.7857,1.2333,336.2689,0.1137,49.0929,0.0028,355.7247,0.0286,300.3065,0.0321,17.8786,-0.0407,197.8786,-0.0407
2024-01-31,24.1935,-17.4446,-13.30,311.0908,1.0152,193.7488,11.8590,290.2433,0.7615,292.9047,1.4738,37.2297,0.1014,280.0191,1.2336,336.3829,0.1143,49.0961,0.0037,355.7534,0.0289,300.3386,0.0320,17.8556,-0.0078,197.8556,-0.0078
2024-02-01,24.1935,-17.1639,-13.45,312.1059,1.0150,205.6760,12.0097,291.0051,0.7621,294.3852,1.4871,37.3325,0.1042,281.2529,1.2340,336.4975,0.1149,49.1002,0.0045,355.7826,0.0293,300.3706,0.0320,17.8577,0.0089,197.8577,0.0089
2024-02-02,24.1936,-16.8781,-13.58,313.1208,1.0148,217.7980,12.2494,291.7675,0.7627,295.8789,1.5002,37.4380,0.1070,282.4870,1.2343,336.6127,0.1154,49.1052,0.0054,355.8121,0.0297,300.4025,0.0319,17.8669,0.0063,197.8669,0.0063
2024-02-03,24.1936,-16.5873,-13.70,314.1355,1.0146,230.2049,12.5789,292.5305,0.7633,297.3856,1.5132,37.5464,0.1097,283.7215,1.2346,336.7283,0.1159,49.1111,0.0063,355.8420,0.0301,300.4344,0.0318,17.8646,-0.0135,197.8646,-0.0135
2024-02-04,24.1937,-16.2917,-13.80,315.1500,1.0144,242.9831,12.9898,293.2940,0.7638,298.9052,1.5260,37.6575,0.1125,284.9563,1.2349,336.8445,0.1164,49.1178,0.0072,355.8722,0.0305,300.4661,0.0317,17.8361,-0.0450,197.8361,-0.0450
2024-02-05,24.1937,-15.9913,-13.89,316.1643,1.0142,256.2052,13.4623,294.0582,0.7644,300.4376,1.5388,37.7713,0.1152,286.1914,1.2352,336.9612,0.1169,49.1255,0.0081,355.9029,0.0308,300.4978,0.0316,17.7721,-0.0841,197.7721,-0.0841
2024-02-06,24.1937,-15.6863,-13.97,317.1783,1.0139,269.9167,13.9617,294.8229,0.7650,301.9828,1.5517,37.8879,0.1179,287.4268,1.2355,337.0783,0.1174,49.1341,0.0090,355.9339,0.0312,300.5293,0.0315,17.6671,-0.1250,197.6671,-0.1250
2024-02-07,24.1938,-15.3769,-14.04,318.1921,1.0136,284.1214,14.4394,295.5881,0.7655,303.5409,1.5645,38.0070,0.1205,288.6624,1.2357,337.1959,0.1178,49.1435,0.0099,355.9652,0.0315,300.5607,0.0313,17.5263,-0.1531,197.5263,-0.1531
2024-02-08,24.1938,-15.0630,-14.09,319.2056,1.0133,298.7690,14.8379,296.3538,0.7660,305.1119,1.5774,38.1288,0.1231,289.8982,1.2359,337.3139,0.1182,49.1538,0.0107,355.9969,0.0318,300.5920,0.0312,17.3690,-0.1574,197.3690,-0.1574
2024-02-09,24.1939,-14.7449,-14.13,320.2187,1.0130,313.7526,15.1034,297.1200,0.7664,306.6958,1.5905,38.2532,0.1256,291.1342,1.2361,337.4324,0.1186,49.1650,0.0116,356.0288,0.0321,300.6231,0.0310,17.2175,-0.1436,197.2175,-0.1436
2024-02-10,24.1939,-14.4227,-14.15,321.2315,1.0126,328.9192,15.2003,297.8867,0.7669,308.2928,1.6036,38.3801,0.1282,292.3703,1.2362,337.5511,0.1189,49.1770,0.0125,356.0611,0.0324,300.6540,0.0308,17.0844,-0.1212,197.0844,-0.1212
2024-02-11,24.1939,-14.0964,-14.17,322.2439,1.0122,344.0946,15.1224,298.6538,0.7673,309.9031,1.6169,38.5095,0.1307,293.6066,1.2363,337.6702,0.1193,49.1899,0.0133,356.0936,0.0327,300.6848,0.0307,16.9788,-0.0876,196.9788,-0.0876
2024-02-12,24.1940,-13.7663,-14.17,323.2559,1.0118,359.1134,14.8933,299.4214,0.7678,311.5268,1.6305,38.6414,0.1331,294.8430,1.2364,337.7896,0.1196,49.2037,0.0142,356.1265,0.0330,300.7154,0.0305,16.9128,-0.0436,196.9128,-0.0436
2024-02-13,24.1940,-13.4324,-14.15,324.2674,1.0113,13.8458,14.5577,300.1893,0.7682,313.1641,1.6442,38.7757,0.1355,296.0794,1.2365,337.9094,0.1199,49.2183,0.0150,356.1596,0.0333,300.7458,0.0303,16.8896,-0.0056,196.8896,-0.0056
2024-02-14,24.1940,-13.0948,-14.13,325.2785,1.0109,28.2105,14.1665,300.9577,0.7686,314.8152,1.6582,38.9125,0.1380,297.3160,1.2366,338.0294,0.1202,49.2337,0.0159,356.1930,0.0335,300.7760,0.0301,16.8949,0.0130,196.8949,0.0130
2024-02-15,24.1941,-12.7537,-14.09,326.2892,1.0104,42.1756,13.7648,301.7265,0.7690,316.4805,1.6724,39.0516,0.1403,298.5527,1.2367,338.1497,0.1205,49.2501,0.0168,356.2267,0.0338,300.8060,0.0299,16.9102,0.0155,196.9102,0.0155
2024-02-16,24.1941,-12.4092,-14.04,327.2994,1.0099,55.7478,13.3853,302.4958,0.7694,318.1601,1.6868,39.1931,0.1427,299.7894,1.2368,338.2703,0.1207,49.2672,0.0176,356.2606,0.0341,300.8359,0.0298,16.9221,0.0060,196.9221,0.0060
2024-02-17,24.1942,-12.0614,-13.98,328.3090,1.0095,68.9601,13.0471,303.2654,0.7698,319.8542,1.7015,39.3370,0.1450,301.0263,1.2369,338.3912,0.1209,49.2853,0.0185,356.2949,0.0344,300.8655,0.0296,16.9167,-0.0199,196.9167,-0.0199
2024-02-18,24.1942,-11.7104,-13.90,329.3183,1.0090,81.8587,12.7584,304.0354,0.7702,321.5632,1.7165,39.4830,0.1472,302.2632,1.2370,338.5122,0.1212,49.3042,0.0193,356.3294,0.0346,300.8950,0.0294,16.8773,-0.0604,196.8773,-0.0604
2024-02-19,24.1942,-11.3564,-13.81,330.3270,1.0085,94.4933,12.5188,304.8058,0.7706,323.2872,1.7316,39.6313,0.1494,303.5002,1.2370,338.6335,0.1213,49.3239,0.0201,356.3641,0.0348,300.9242,0.0291,16.7959,-0.1008,196.7959,-0.1008
2024-02-20,24.1943,-10.9995,-13.72,331.3352,1.0080,106.9109,12.3233,305.5766,0.7710,325.0265,1.7470,39.7818,0.1516,304.7373,1.2371,338.7549,0.1215,49.3445,0.0210,356.3990,0.0351,300.9532,0.0289,16.6806,-0.1270,196.6806,-0.1270
2024-02-21,24.1943,-10.6397,-13.61,332.3429,1.0075,119.1522,12.1650,306.3478,0.7713,326.7812,1.7625,39.9345,0.1537,305.9744,1.2372,338.8764,0.1216,49.3658,0.0218,356.4342,0.0353,300.9820,0.0286,16.5472,-0.1376,196.5472,-0.1376
2024-02-22,24.1944,-10.2772,-13.49,333.3502,1.0070,131.2511,12.0376,307.1193,0.7717,328.5515,1.7782,40.0892,0.1558,307.2116,1.2372,338.9981,0.1218,49.3880,0.0226,356.4695,0.0355,301.0105,0.0284,16.4087,-0.1379,196.4087,-0.1379
2024-02-23,24.1944,-9.9121,-13.36,334.3569,1.0065,143.2363,11.9370,307.8912,0.7721,330.3375,1.7939,40.2461,0.1579,308.4489,1.2373,339.1200,0.1219,49.4109,0.0233,356.5051,0.0356,301.0388,0.0281,16.2743,-0.1292,196.2743,-0.1292
2024-02-24,24.1944,-9.5445,-13.22,335.3632,1.0060,155.1337,11.8622,308.6635,0.7724,332.1393,1.8097,40.4050,0.1599,309.6863,1.2374,339.2418,0.1219,49.4347,0.0241,356.5408,0.0358,301.0668,0.0279,16.1541,-0.1092,196.1541,-0.1092
2024-02-25,24.1945,-9.1745,-13.06,336.3689,1.0056,166.9700,11.8154,309.4361,0.7728,333.9568,1.8254,40.5659,0.1619,310.9237,1.2375,339.3638,0.1220,49.4592,0.0249,356.5768,0.0360,301.0945,0.0276,16.0596,-0.0785,196.0596,-0.0785
2024-02-26,24.1945,-8.8023,-12.90,337.3743,1.0051,178.7758,11.8024,310.2090,0.7731,335.7900,1.8409,40.7288,0.1639,312.1612,1.2375,339.4859,0.1221,49.4845,0.0257,356.6128,0.0362,301.1220,0.0273,15.9984,-0.0438,195.9984,-0.0438
2024-02-27,24.1945,-8.4278,-12.73,338.3792,1.0047,190.5888,11.8313,310.9823,0.7735,337.6385,1.8562,40.8936,0.1658,313.3988,1.2376,339.6079,0.1221,49.5106,0.0265,356.6491,0.0363,301.1492,0.0271,15.9709,-0.0122,195.9709,-0.0122
2024-02-28,24.1946,-8.0512,-12.55,339.3836,1.0042,202.4556,11.9116,311.7560,0.7738,339.5021,1.8710,41.0604,0.1678,314.6364,1.2377,339.7300,0.1221,49.5375,0.0273,356.6855,0.0365,301.1761,0.0268,15.9717,0.0125,195.9717,0.0125
2024-02-29,24.1946,-7.6727,-12.37,340.3876,1.0038,214.4326,12.0533,312.5300,0.7742,341.3802,1.8851,41.2292,0.1697,315.8741,1.2378,339.8521,0.1221,49.5651,0.0280,356.7221,0.0367,301.2028,0.0265,15.9926,0.0273,195.9926,0.0273
2024-03-01,24.1947,-7.2923,-12.17,341.3913,1.0034,226.5855,12.2646,313.3044,0.7745,343.2721,1.8984,41.3998,0.1716,317.1120,1.2379,339.9743,0.1221,49.5935,0.0288,356.7589,0.0368,301.2291,0.0262,16.0219,0.0288,196.0219,0.0288
2024-03-02,24.1947,-6.9101,-11.97,342.3945,1.0030,238.9867,12.5504,314.0791,0.7749,345.1766,1.9105,41.5723,0.1734,318.3499,1.2379,340.0964,0.1221,49.6227,0.0296,356.7958,0.0370,301.2552,0.0260,16.0462,0.0182,196.0462,0.0182
2024-03-03,24.1947,-6.5263,-11.76,343.3973,1.0026,251.7110,12.9097,314.8542,0.7752,347.0927,1.9213,41.7466,0.1752,319.5879,1.2380,340.2185,0.1221,49.6527,0.0303,356.8329,0.0371,301.2811,0.0257,16.0566,0.0023,196.0566,0.0023
2024-03-04,24.1948,-6.1409,-11.54,344.3996,1.0022,264.8274,13.3324,315.6295,0.7755,349.0186,1.9302,41.9227,0.1770,320.8259,1.2381,340.3406,0.1220,49.6834,0.0311,356.8700,0.0373,301.3066,0.0254,16.0497,-0.0168,196.0497,-0.0168
2024-03-05,24.1948,-5.7540,-11.31,345.4016,1.0018,278.3898,13.7968,316.4052,0.7758,350.9524,1.9370,42.1006,0.1788,322.0640,1.2381,340.4626,0.1220,49.7149,0.0318,356.9074,0.0374,301.3318,0.0251,16.0212,-0.0411,196.0212,-0.0411
2024-03-06,24.1948,-5.3658,-11.08,346.4031,1.0013,292.4233,14.2676,317.1811,0.7761,352.8916,1.9411,42.2802,0.1805,323.3021,1.2381,340.5845,0.1219,49.7471,0.0326,356.9448,0.0375,301.3567,0.0247,15.9677,-0.0645,195.9677,-0.0645
2024-03-07,24.1949,-4.9764,-10.84,347.4042,1.0008,306.9113,14.6972,317.9573,0.7763,354.8334,1.9420,42.4616,0.1822,324.5402,1.2381,340.7063,0.1217,49.7800,0.0333,356.9823,0.0375,301.3812,0.0244,15.8974,-0.0729,195.8974,-0.0729
2024-03-08,24.1949,-4.5858,-10.60,348.4048,1.0004,321.7862,15.0325,318.7337,0.7765,356.7744,1.9392,42.6446,0.1838,325.7784,1.2381,340.8279,0.1215,49.8136,0.0339,357.0199,0.0376,301.4054,0.0240,15.8277,-0.0643,195.8277,-0.0643
2024-03-09,24.1950,-4.1943,-10.35,349.4049,0.9998,336.9289,15.2265,319.5102,0.7767,358.7104,1.9321,42.8292,0.1854,327.0164,1.2380,340.9494,0.1214,49.8479,0.0346,357.0575,0.0377,301.4293,0.0237,15.7707,-0.0495,195.7707,-0.0495
2024-03-10,24.1950,-3.8019,-10.09,350.4045,0.9993,352.1826,15.2516,320.2870,0.7768,0.6369,1.9201,43.0155,0.1870,328.2545,1.2380,341.0707,0.1212,49.8828,0.0353,357.0952,0.0377,301.4528,0.0233,15.7291,-0.0331,195.7291,-0.0331
2024-03-11,24.1950,-3.4087,-9.83,351.4035,0.9988,7.3753,15.1071,321.0639,0.7770,2.5488,1.9026,43.2033,0.1886,329.4924,1.2379,341.1917,0.1209,49.9185,0.0360,357.1330,0.0378,301.4759,0.0230,15.7061,-0.0121,195.7061,-0.0121
2024-03-12,24.1951,-3.0148,-9.56,352.4020,0.9982,22.3488,14.8190,321.8410,0.7772,4.4401,1.8790,43.3927,0.1902,330.7303,1.2378,341.3125,0.1207,49.9548,0.0367,357.1708,0.0378,301.4987,0.0226,15.7048,0.0084,195.7048,0.0084
2024-03-13,24.1951,-2.6204,-9.29,353.3999,0.9976,36.9801,14.4309,322.6182,0.7773,6.3044,1.8486,43.5836,0.1917,331.9681,1.2378,341.4332,0.1205,49.9919,0.0374,357.2086,0.0379,301.5211,0.0223,15.7197,0.0196,195.7197,0.0196
2024-03-14,24.1952,-2.2256,-9.01,354.3972,0.9970,51.1939,13.9922,323.3956,0.7774,8.1349,1.8110,43.7761,0.1932,333.2058,1.2377,341.5535,0.1202,50.0296,0.0380,357.2466,0.0379,301.5432,0.0219,15.7414,0.0229,195.7414,0.0229
2024-03-15,24.1952,-1.8304,-8.73,355.3939,0.9964,64.9625,13.5471,324.1731,0.7775,9.9240,1.7659,43.9700,0.1946,334.4435,1.2376,341.6736,0.1200,50.0679,0.0387,357.2845,0.0380,301.5649,0.0216,15.7640,0.0212,195.7640,0.0212
2024-03-16,24.1952,-1.4350,-8.45,356.3900,0.9958,78.2976,13.1297,324.9507,0.7776,11.6640,1.7128,44.1653,0.1960,335.6810,1.2375,341.7934,0.1197,50.1070,0.0393,357.3225,0.0380,301.5863,0.0212,15.7808,0.0108,195.7808,0.0108
2024-03-17,24.1953,-1.0396,-8.16,357.3855,0.9952,91.2387,12.7620,325.7284,0.7777,13.3470,1.6518,44.3620,0.1974,336.9184,1.2374,341.9130,0.1193,50.1466,0.0400,357.3604,0.0379,301.6073,0.0208,15.7828,-0.0073,195.7828,-0.0073
2024-03-18,24.1953,-0.6441,-7.87,358.3803,0.9945,103.8420,12.4553,326.5062,0.7778,14.9649,1.5827,44.5601,0.1988,338.1558,1.2373,342.0321,0.1190,50.1869,0.0406,357.3984,0.0380,301.6279,0.0204,15.7673,-0.0222,195.7673,-0.0222
2024-03-19,24.1953,-0.2487,-7.58,359.3745,0.9939,116.1708,12.2130,327.2840,0.7779,16.5098,1.5058,44.7596,0.2001,339.3930,1.2371,342.1509,0.1186,50.2278,0.0412,357.4363,0.0380,301.6481,0.0200,15.7416,-0.0281,195.7416,-0.0281
2024-03-20,24.1954,0.1465,-7.28,0.3681,0.9933,128.2887,12.0328,328.0619,0.7779,17.9741,1.4214,44.9603,0.2013,340.6301,1.2370,342.2694,0.1182,50.2692,0.0418,357.4743,0.0379,301.6679,0.0196,15.7121,-0.0312,195.7121,-0.0312
2024-03-21,24.1954,0.5414,-6.98,1.3611,0.9926,140.2553,11.9094,328.8399,0.7780,19.3503,1.3299,45.1622,0.2026,341.8670,1.2369,342.3874,0.1178,50.3113,0.0423,357.5122,0.0379,301.6873,0.0192,15.6785,-0.0360,195.6785,-0.0360
2024-03-22,24.1955,0.9359,-6.68,2.3534,0.9920,152.1243,11.8363,329.6179,0.7780,20.6316,1.2318,45.3654,0.2038,343.1039,1.2368,342.5050,0.1174,50.3539,0.0429,357.5500,0.0378,301.7063,0.0188,15.6414,-0.0369,195.6414,-0.0369
2024-03-23,24.1955,1.3300,-6.38,3.3451,0.9914,163.9426,11.8072,330.3959,0.7781,21.8118,1.1277,45.5699,0.2050,344.3407,1.2367,342.6222,0.1170,50.3970,0.0434,357.5878,0.0378,301.7249,0.0184,15.6077,-0.0291,195.6077,-0.0291
2024-03-24,24.1955,1.7234,-6.08,4.3362,0.9908,175.7515,11.8168,331.1740,0.7781,22.8852,1.0184,45.7755,0.2062,345.5773,1.2366,342.7389,0.1165,50.4408,0.0440,357.6256,0.0377,301.7430,0.0180,15.5850,-0.0162,195.5850,-0.0162
2024-03-25,24.1956,2.1162,-5.78,5.3268,0.9903,187.5881,11.8620,331.9521,0.7782,23.8470,0.9045,45.9822,0.2073,346.8139,1.2365,342.8552,0.1161,50.4850,0.0445,357.6632,0.0376,301.7608,0.0175,15.5746,-0.0053,195.5746,-0.0053
2024-03-26,24.1956,2.5083,-5.47,6.3168,0.9897,199.4871,11.9417,332.7303,0.7782,24.6929,0.7868,46.1901,0.2085,348.0504,1.2365,342.9710,0.1156,50.5298,0.0451,357.7009,0.0376,301.7781,0.0171,15.5732,0.0023,195.5732,0.0023
2024-03-27,24.1957,2.8994,-5.17,7.3062,0.9892,211.4836,12.0574,333.5085,0.7782,25.4195,0.6661,46.3992,0.2096,349.2868,1.2364,343.0864,0.1151,50.5752,0.0456,357.7384,0.0375,301.7950,0.0167,15.5788,0.0089,195.5788,0.0089
2024-03-28,24.1957,3.2897,-4.87,8.2951,0.9887,223.6151,12.2123,334.2868,0.7783,26.0244,0.5434,46.6094,0.2107,350.5232,1.2363,343.2013,0.1146,50.6211,0.0461,357.7759,0.0374,301.8116,0.0163,15.5906,0.0139,195.5906,0.0139
2024-03-29,24.1957,3.6789,-4.56,9.2835,0.9882,235.9227,12.4103,335.0650,0.7783,26.5059,0.4194,46.8206,0.2118,351.7595,1.2363,343.3156,0.1141,50.6675,0.0467,357.8133,0.0374,301.8277,0.0159,15.6047,0.0132,195.6047,0.0132
2024-03-30,24.1958,4.0670,-4.26,10.2715,0.9877,248.4515,12.6550,335.8433,0.7783,26.8632,0.2953,47.0329,0.2128,352.9958,1.2362,343.4294,0.1136,50.7144,0.0472,357.8506,0.0373,301.8433,0.0155,15.6150,0.0068,195.6150,0.0068
2024-03-31,24.1958,4.4539,-3.97,11.2589,0.9872,261.2488,12.9474,336.6216,0.7783,27.0967,0.1720,47.2463,0.2139,354.2319,1.2362,343.5427,0.1130,50.7618,0.0477,357.8878,0.0372,301.8586,0.0151,15.6189,0.0019,195.6189,0.0019
2024-04-01,24.1958,4.8395,-3.67,12.2458,0.9867,274.3613,13.2843,337.3999,0.7783,27.2078,0.0508,47.4606,0.2149,355.4681,1.2361,343.6555,0.1124,50.8097,0.0482,357.9249,0.0371,301.8735,0.0146,15.6211,0.0034,195.6211,0.0034
2024-04-02,24.1959,5.2237,-3.37,13.2323,0.9862,287.8288,13.6552,338.1782,0.7782,27.1993,-0.0671,47.6760,0.2158,356.7041,1.2360,343.7676,0.1118,50.8581,0.0486,357.9619,0.0369,301.8879,0.0142,15.6259,0.0055,195.6259,0.0055
2024-04-03,24.1959,5.6064,-3.08,14.2182,0.9857,301.6767,14.0409,338.9564,0.7782,27.0753,-0.1802,47.8923,0.2168,357.9401,1.2359,343.8791,0.1112,50.9070,0.0491,357.9988,0.0368,301.9018,0.0137,15.6298,0.0013,195.6298,0.0013
2024-04-04,24.1960,5.9875,-2.79,15.2037,0.9852,315.9060,14.4124,339.7345,0.7781,26.8411,-0.2870,48.1095,0.2177,359.1760,1.2358,343.9900,0.1106,50.9563,0.0495,358.0355,0.0366,301.9153,0.0133,15.6277,-0.0048,195.6277,-0.0048
